torneo,anno,tipo,sezione,turni,rango,nome,fed,rating,punti,performance,gio,nato,std,eta
499129,2019,blitz,open,,166,Xu Xiangyu,,2494.0,9.0,,xiangyu xu,1999.0,2631.0,20.0
499129,2019,blitz,open,,167,Potkin Vladimir,,2524.0,9.0,,potkin vladimir,1982.0,2548.0,37.0
499129,2019,blitz,open,,168,Gutenev Alexander,,2456.0,9.0,,alexander gutenev,1990.0,2455.0,29.0
499129,2019,blitz,open,,169,Potapov Pavel,,2464.0,8.5,,pavel potapov,1990.0,2452.0,29.0
499129,2019,blitz,open,,170,Kovalev Vladislav,,2526.0,8.5,,kovalev vladislav,1994.0,2565.0,25.0
499129,2019,blitz,open,,171,Pogosyan Stefan,,2323.0,8.5,,pogosyan stefan,2004.0,2387.0,15.0
499129,2019,blitz,open,,172,Tsvetkov Andrey,,2177.0,8.5,,andrey tsvetkov,2005.0,2439.0,14.0
499129,2019,blitz,open,,173,Geller Jakov,,2479.0,8.5,,geller jakov,1986.0,2521.0,33.0
499129,2019,blitz,open,,174,Batchuluun Tsegmed,,2352.0,8.5,,batchuluun tsegmed,1987.0,2435.0,32.0
499129,2019,blitz,open,,175,Huzman Alexander,,2544.0,8.5,,alexander huzman,1962.0,2478.0,57.0
499129,2019,blitz,open,,176,Tregubov Pavel V.,,2456.0,8.5,,pavel tregubov v.,1971.0,2538.0,48.0
499129,2019,blitz,open,,177,Tsoi Dmitry,,2469.0,8.5,,dmitry tsoi,2004.0,2371.0,15.0
499129,2019,blitz,open,,178,Krsnik Cohar Ivan Vihor,,2552.0,8.5,,cohar ivan krsnik vihor,1997.0,2353.0,22.0
499129,2019,blitz,open,,179,Yagupov Igor,,2373.0,8.5,,igor yagupov,1965.0,2223.0,54.0
499129,2019,blitz,open,,180,Makarian Rudik,,2274.0,8.5,,makarian rudik,2004.0,2556.0,15.0
499129,2019,blitz,open,,181,Faizrakhmanov Ramil,,2383.0,8.5,,faizrakhmanov ramil,1997.0,2436.0,22.0
499129,2019,blitz,open,,182,Gukesh D,,2360.0,8.5,,d gukesh,2006.0,2703.0,13.0
499129,2019,blitz,open,,183,Belousov Danila,,2374.0,8.5,,belousov danila,1986.0,2233.0,33.0
499129,2019,blitz,open,,184,Gurvich Vitaly,,2380.0,8.5,,gurvich vitaly,2002.0,2251.0,17.0
499129,2019,blitz,open,,185,Deviatkin Andrei,,2448.0,8.0,,andrei deviatkin,1980.0,2442.0,39.0
499129,2019,blitz,open,,186,Gundavaa Bayarsaikhan,,2466.0,8.0,,bayarsaikhan gundavaa,1989.0,2468.0,30.0
499129,2019,blitz,open,,187,Moiseenko Vadim,,2505.0,8.0,,moiseenko vadim,1994.0,2518.0,25.0
499129,2019,blitz,open,,188,Studer Noel,,2394.0,8.0,,noel studer,1996.0,2582.0,23.0
499129,2019,blitz,open,,189,Guliyev Namig,,2584.0,8.0,,guliyev namig,1974.0,2444.0,45.0
499129,2019,blitz,open,,190,Blohberger Felix,,2330.0,8.0,,blohberger felix,2002.0,2552.0,17.0
499129,2019,blitz,open,,191,Guimaraes Diogo Duarte,,2277.0,8.0,,diogo duarte guimaraes,1984.0,2262.0,35.0
499129,2019,blitz,open,,192,Zarubitski Viachaslau,,2267.0,8.0,,viachaslau zarubitski,2002.0,2392.0,17.0
499129,2019,blitz,open,,193,Luukkonen Tommi,,2269.0,8.0,,luukkonen tommi,1977.0,2210.0,42.0
499129,2019,blitz,open,,194,Mozharov Mikhail,,2606.0,7.5,,mikhail mozharov,1990.0,2513.0,29.0
499129,2019,blitz,open,,195,Mesropov Konstantin,,2360.0,7.5,,konstantin mesropov,1971.0,2463.0,48.0
499129,2019,blitz,open,,196,Mamatov Melis,,2157.0,7.5,,mamatov melis,1996.0,2345.0,23.0
499129,2019,blitz,open,,197,Thing Bibek,,2118.0,7.5,,bibek thing,1995.0,2248.0,24.0
499129,2019,blitz,open,,198,Tissir Mohamed,,2487.0,7.5,,mohamed tissir,1976.0,2300.0,43.0
499129,2019,blitz,open,,199,Mikhailovsky Vladimir,,2504.0,7.5,,mikhailovsky vladimir,1999.0,2215.0,20.0
499129,2019,blitz,open,,200,Al Ghamdi Ahmed M,,2076.0,6.5,,ahmed al ghamdi m,,,
499129,2019,blitz,open,,201,Usov Aleksandr E.,,2271.0,6.0,,aleksandr e. usov,2010.0,2471.0,9.0
499129,2019,blitz,open,,202,Miranda Neto Jayme Amorim,,2193.0,4.5,,amorim jayme miranda neto,1983.0,2089.0,36.0
499129,2019,blitz,open,,203,Al Nhier Hamoud,,1934.0,4.0,,al hamoud nhier,1991.0,1960.0,28.0
499129,2019,blitz,open,,204,Masrahi Abdulrahman A,,1941.0,4.0,,a abdulrahman masrahi,1991.0,2014.0,28.0
499129,2019,blitz,open,,205,Al Mutairi Hassan S,,2115.0,3.5,,al hassan mutairi s,1985.0,1877.0,34.0
499129,2019,blitz,open,,206,Al Thebaiti Ahmed M,,1939.0,3.0,,ahmed al m thebaiti,1992.0,2008.0,27.0
600852,2021,rapid,open,,1,Abdusattorov Nodirbek,UZB,2593.0,9.5,,abdusattorov nodirbek,2004.0,2762.0,17.0
600852,2021,rapid,open,,2,Nepomniachtchi Ian,CFR,2798.0,9.5,,ian nepomniachtchi,1990.0,2719.0,31.0
600852,2021,rapid,open,,3,Carlsen Magnus,NOR,2842.0,9.5,,carlsen magnus,1990.0,2823.0,31.0
600852,2021,rapid,open,,4,Caruana Fabiano,USA,2770.0,9.5,,caruana fabiano,1992.0,2789.0,29.0
600852,2021,rapid,open,,5,Duda Jan-Krzysztof,POL,2801.0,9.0,,duda jan-krzysztof,1998.0,2743.0,23.0
600852,2021,rapid,open,,6,Aronian Levon,USA,2728.0,9.0,,aronian levon,1982.0,2725.0,39.0
600852,2021,rapid,open,,7,Nakamura Hikaru,USA,2836.0,9.0,,hikaru nakamura,1987.0,2792.0,34.0
600852,2021,rapid,open,,8,Mamedyarov Shakhriyar,AZE,2727.0,9.0,,mamedyarov shakhriyar,1985.0,2720.0,36.0
600852,2021,rapid,open,,9,Gukesh D,IND,2050.0,9.0,,d gukesh,2006.0,2703.0,15.0
600852,2021,rapid,open,,10,Rapport Richard,HUN,2750.0,9.0,,rapport richard,1996.0,2726.0,25.0
600852,2021,rapid,open,,11,Karjakin Sergey,CFR,2757.0,9.0,,karjakin sergey,1990.0,2750.0,31.0
600852,2021,rapid,open,,12,Van Foreest Jorden,NED,2563.0,8.5,,foreest jorden van,1999.0,2706.0,22.0
600852,2021,rapid,open,,13,Grischuk Alexander,CFR,2763.0,8.5,,alexander grischuk,1983.0,2628.0,38.0
600852,2021,rapid,open,,14,Fedoseev Vladimir,CFR,2692.0,8.5,,fedoseev vladimir,1995.0,2691.0,26.0
600852,2021,rapid,open,,15,Mitrabha Guha,IND,2107.0,8.5,,guha mitrabha,2001.0,2528.0,20.0
600852,2021,rapid,open,,16,Dubov Daniil,CFR,2735.0,8.5,,daniil dubov,1996.0,2654.0,25.0
600852,2021,rapid,open,,17,Vachier-Lagrave Maxime,FRA,2773.0,8.5,,maxime vachier-lagrave,1990.0,2718.0,31.0
600852,2021,rapid,open,,18,Salem A.R. Saleh,UAE,2729.0,8.5,,a.r. saleh salem,1993.0,2616.0,28.0
600852,2021,rapid,open,,19,Sarana Alexey,CFR,2680.0,8.5,,alexey sarana,2000.0,2666.0,21.0
600852,2021,rapid,open,,20,Firouzja Alireza,FRA,2656.0,8.0,,alireza firouzja,2003.0,2757.0,18.0
600852,2021,rapid,open,,21,Volokitin Andrei,UKR,2631.0,8.0,,andrei volokitin,1986.0,2618.0,35.0
600852,2021,rapid,open,,22,Gelfand Boris,ISR,2648.0,8.0,,boris gelfand,1968.0,2641.0,53.0
600852,2021,rapid,open,,23,Cheparinov Ivan,BUL,2621.0,8.0,,cheparinov ivan,1986.0,2631.0,35.0
600852,2021,rapid,open,,24,Korobov Anton,UKR,2689.0,8.0,,anton korobov,1985.0,2610.0,36.0
600852,2021,rapid,open,,25,Giri Anish,NED,2767.0,8.0,,anish giri,1994.0,2757.0,27.0
600852,2021,rapid,open,,26,Onyshchuk Volodymyr,UKR,2687.0,8.0,,onyshchuk volodymyr,1991.0,2617.0,30.0
600852,2021,rapid,open,,27,Petrosian Tigran L.,ARM,2621.0,8.0,,l. petrosian tigran,1984.0,2522.0,37.0
600852,2021,rapid,open,,28,Efimenko Zahar,UKR,2609.0,8.0,,efimenko zahar,1985.0,2548.0,36.0
600852,2021,rapid,open,,29,Sargsyan Shant,ARM,2344.0,8.0,,sargsyan shant,2002.0,2630.0,19.0
600852,2021,rapid,open,,30,Matlakov Maxim,CFR,2652.0,8.0,,matlakov maxim,1991.0,2596.0,30.0
600852,2021,rapid,open,,31,Sargissian Gabriel,ARM,2693.0,8.0,,gabriel sargissian,1983.0,2610.0,38.0
600852,2021,rapid,open,,32,Shevchenko Kirill,UKR,2508.0,8.0,,kirill shevchenko,2002.0,2653.0,19.0
600852,2021,rapid,open,,33,Martirosyan Haik M.,ARM,2377.0,8.0,,haik m. martirosyan,2000.0,2664.0,21.0
600852,2021,rapid,open,,34,Bluebaum Matthias,GER,2575.0,8.0,,bluebaum matthias,1997.0,2662.0,24.0
600852,2021,rapid,open,,35,Svane Rasmus,GER,2677.0,8.0,,rasmus svane,1997.0,2610.0,24.0
600852,2021,rapid,open,,36,Artemiev Vladislav,CFR,2714.0,8.0,,artemiev vladislav,1998.0,2653.0,23.0
600852,2021,rapid,open,,37,Chigaev Maksim,CFR,2605.0,8.0,,chigaev maksim,1996.0,2629.0,25.0
600852,2021,rapid,open,,38,Howell David W L,ENG,2624.0,8.0,,david howell l w,1990.0,2665.0,31.0
600852,2021,rapid,open,,39,Anton Guijarro David,ESP,2627.0,7.5,,anton david guijarro,1995.0,2632.0,26.0
600852,2021,rapid,open,,40,Jobava Baadur,GEO,2679.0,7.5,,baadur jobava,1983.0,2576.0,38.0
600852,2021,rapid,open,,41,Niemann Hans Moke,USA,2327.0,7.5,,hans moke niemann,2003.0,2725.0,18.0
600852,2021,rapid,open,,42,Hovhannisyan Robert,ARM,2613.0,7.5,,hovhannisyan robert,1991.0,2642.0,30.0
600852,2021,rapid,open,,43,Maghsoodloo Parham,IRI,2512.0,7.5,,maghsoodloo parham,2000.0,2705.0,21.0
600852,2021,rapid,open,,44,Alekseenko Kirill,CFR,2637.0,7.5,,alekseenko kirill,1997.0,2656.0,24.0
600852,2021,rapid,open,,45,Vidit Santosh Gujrathi,IND,2629.0,7.5,,gujrathi santosh vidit,1994.0,2697.0,27.0
600852,2021,rapid,open,,46,Fridman Daniel,GER,2542.0,7.5,,daniel fridman,1976.0,2564.0,45.0
600852,2021,rapid,open,,47,Najer Evgeniy,CFR,2565.0,7.5,,evgeniy najer,1977.0,2580.0,44.0
600852,2021,rapid,open,,48,Mastrovasilis Dimitrios,GRE,2534.0,7.5,,dimitrios mastrovasilis,1983.0,2525.0,38.0
600852,2021,rapid,open,,49,Saric Ivan,CRO,2684.0,7.5,,ivan saric,1990.0,2623.0,31.0
600852,2021,rapid,open,,50,Wojtaszek Radoslaw,POL,2743.0,7.5,,radoslaw wojtaszek,1987.0,2658.0,34.0
600852,2021,rapid,open,,51,Amin Bassem,EGY,2614.0,7.5,,amin bassem,1988.0,2608.0,33.0
600852,2021,rapid,open,,52,Ghaem Maghami Ehsan,IRI,2553.0,7.5,,ehsan ghaem maghami,1982.0,2442.0,39.0
600852,2021,rapid,open,,53,Czarnota Pawel,POL,2511.0,7.5,,czarnota pawel,1988.0,2462.0,33.0
600852,2021,rapid,open,,54,Paravyan David,CFR,2671.0,7.5,,david paravyan,1998.0,2587.0,23.0
600852,2021,rapid,open,,55,Puranik Abhimanyu,IND,2472.0,7.5,,abhimanyu puranik,2000.0,2629.0,21.0
600852,2021,rapid,open,,56,Ponkratov Pavel,CFR,2614.0,7.5,,pavel ponkratov,1988.0,2540.0,33.0
600852,2021,rapid,open,,57,Tari Aryan,NOR,2542.0,7.5,,aryan tari,1999.0,2647.0,22.0
600852,2021,rapid,open,,58,Piorun Kacper,POL,2547.0,7.5,,kacper piorun,1991.0,2532.0,30.0
600852,2021,rapid,open,,59,Gareyev Timur,USA,2578.0,7.0,,gareyev timur,1988.0,2546.0,33.0
600852,2021,rapid,open,,60,Harsha Bharathakoti,IND,2484.0,7.0,,bharathakoti harsha,2000.0,2510.0,21.0
600852,2021,rapid,open,,61,Dudin Gleb,CFR,2247.0,7.0,,dudin gleb,2004.0,2560.0,17.0
600852,2021,rapid,open,,62,Shirov Alexei,ESP,2702.0,7.0,,alexei shirov,1972.0,2603.0,49.0
600852,2021,rapid,open,,63,Sanal Vahap,TUR,2509.0,7.0,,sanal vahap,1998.0,2544.0,23.0
600852,2021,rapid,open,,64,Narayanan.S.L,IND,2482.0,7.0,,narayanan.s.l,,,
600852,2021,rapid,open,,65,Nihal Sarin,IND,2500.0,7.0,,nihal sarin,2004.0,2718.0,17.0
600852,2021,rapid,open,,66,Theodorou Nikolas,GRE,2559.0,7.0,,nikolas theodorou,2000.0,2633.0,21.0
600852,2021,rapid,open,,67,Predke Alexandr,CFR,2630.0,7.0,,alexandr predke,1994.0,2598.0,27.0
600852,2021,rapid,open,,68,Socko Bartosz,POL,2562.0,7.0,,bartosz socko,1978.0,2554.0,43.0
600852,2021,rapid,open,,69,Donchenko Alexander,GER,2535.0,7.0,,alexander donchenko,1998.0,2625.0,23.0
600852,2021,rapid,open,,70,Sankalp Gupta,IND,2266.0,7.0,,gupta sankalp,2003.0,2535.0,18.0
600852,2021,rapid,open,,71,Vakhidov Jakhongir,UZB,2566.0,7.0,,jakhongir vakhidov,1995.0,2527.0,26.0
600852,2021,rapid,open,,72,Antipov Mikhail Al.,CFR,2644.0,7.0,,al. antipov mikhail,1997.0,2628.0,24.0
600852,2021,rapid,open,,73,Pichot Alan,ARG,2523.0,6.5,,alan pichot,1998.0,2565.0,23.0
600852,2021,rapid,open,,74,Demidov Mikhail,CFR,2544.0,6.5,,demidov mikhail,1992.0,2513.0,29.0
600852,2021,rapid,open,,75,Santos Latasa Jaime,ESP,2618.0,6.5,,jaime latasa santos,1996.0,2615.0,25.0
600852,2021,rapid,open,,76,Movsesian Sergei,ARM,2667.0,6.5,,movsesian sergei,1978.0,2594.0,43.0
600852,2021,rapid,open,,77,Kosakowski Jakub,POL,2304.0,6.5,,jakub kosakowski,2002.0,2520.0,19.0
600852,2021,rapid,open,,78,Ivic Velimir,SRB,2357.0,6.5,,ivic velimir,2002.0,2601.0,19.0
600852,2021,rapid,open,,79,Timofeev Artyom,CFR,2591.0,6.5,,artyom timofeev,1985.0,2479.0,36.0
600852,2021,rapid,open,,80,Dreev Aleksey,CFR,2621.0,6.5,,aleksey dreev,1969.0,2577.0,52.0
600852,2021,rapid,open,,81,Alonso Rosell Alvar,ESP,2571.0,6.5,,alonso alvar rosell,1992.0,2560.0,29.0
600852,2021,rapid,open,,82,Gumularz Szymon,POL,2452.0,6.5,,gumularz szymon,2001.0,2608.0,20.0
600852,2021,rapid,open,,83,Babazada Khazar,AZE,2170.0,6.5,,babazada khazar,2005.0,2489.0,16.0
600852,2021,rapid,open,,84,Muradli Mahammad,AZE,2285.0,6.5,,mahammad muradli,2003.0,2653.0,18.0
600852,2021,rapid,open,,85,Parligras Mircea-Emilian,ROU,2550.0,6.5,,mircea-emilian parligras,1980.0,2507.0,41.0
600852,2021,rapid,open,,86,Petrosyan Manuel,ARM,2514.0,6.5,,manuel petrosyan,1998.0,2569.0,23.0
600852,2021,rapid,open,,87,Ter-Sahakyan Samvel,ARM,2573.0,6.5,,samvel ter-sahakyan,1993.0,2613.0,28.0
600852,2021,rapid,open,,88,Demchenko Anton,CFR,2666.0,6.5,,anton demchenko,1987.0,2580.0,34.0
600852,2021,rapid,open,,89,Samunenkov Ihor,UKR,2259.0,6.5,,ihor samunenkov,2009.0,2608.0,12.0
600852,2021,rapid,open,,90,Halkias Stelios,GRE,2576.0,6.5,,halkias stelios,1980.0,2497.0,41.0
600852,2021,rapid,open,,91,Moroni Luca Jr,ITA,2519.0,6.5,,jr luca moroni,2000.0,2556.0,21.0
600852,2021,rapid,open,,92,Adly Ahmed,EGY,2597.0,6.5,,adly ahmed,1987.0,2582.0,34.0
600852,2021,rapid,open,,93,Sindarov Javokhir,UZB,2353.0,6.5,,javokhir sindarov,2005.0,2778.0,16.0
600852,2021,rapid,open,,94,Sychev Klementy,CFR,2461.0,6.5,,klementy sychev,1996.0,2508.0,25.0
600852,2021,rapid,open,,95,Riazantsev Alexander,CFR,2632.0,6.5,,alexander riazantsev,1985.0,2590.0,36.0
600852,2021,rapid,open,,96,Kovalev Vladislav,FID,2647.0,6.5,,kovalev vladislav,1994.0,2565.0,27.0
600852,2021,rapid,open,,97,Sjugirov Sanan,CFR,2634.0,6.5,,sanan sjugirov,1993.0,2544.0,28.0
600852,2021,rapid,open,,98,Kobalia Mikhail,CFR,2543.0,6.5,,kobalia mikhail,1978.0,2529.0,43.0
600852,2021,rapid,open,,99,Harikrishna Pentala,IND,2705.0,6.5,,harikrishna pentala,1986.0,2648.0,35.0
600852,2021,rapid,open,,100,Kozak Adam,HUN,2552.0,6.5,,adam kozak,2002.0,2529.0,19.0
600852,2021,rapid,open,,101,Mamedov Rauf,AZE,2690.0,6.5,,mamedov rauf,1988.0,2631.0,33.0
600852,2021,rapid,open,,102,Smirin Ilia,ISR,2663.0,6.5,,ilia smirin,1968.0,2578.0,53.0
600852,2021,rapid,open,,103,Vokhidov Shamsiddin,UZB,2546.0,6.5,,shamsiddin vokhidov,2002.0,2654.0,19.0
600852,2021,rapid,open,,104,Suleymanli Aydin,AZE,2202.0,6.0,,aydin suleymanli,2005.0,2664.0,16.0
600852,2021,rapid,open,,105,Costachi Mihnea,ROU,2443.0,6.0,,costachi mihnea,2000.0,2459.0,21.0
600852,2021,rapid,open,,106,Indjic Aleksandar,SRB,2544.0,6.0,,aleksandar indjic,1995.0,2598.0,26.0
600852,2021,rapid,open,,107,Corrales Jimenez Fidel,USA,2561.0,6.0,,corrales fidel jimenez,1987.0,2490.0,34.0
600852,2021,rapid,open,,108,Heberla Bartlomiej,POL,2437.0,6.0,,bartlomiej heberla,1985.0,2496.0,36.0
600852,2021,rapid,open,,109,Christiansen Johan-Sebastian,NOR,2522.0,6.0,,christiansen johan-sebastian,1998.0,2656.0,23.0
600852,2021,rapid,open,,110,Erigaisi Arjun,IND,2397.0,6.0,,arjun erigaisi,2003.0,2759.0,18.0
600852,2021,rapid,open,,111,Quparadze Giga,GEO,2583.0,6.0,,giga quparadze,1987.0,2481.0,34.0
600852,2021,rapid,open,,112,Bellahcene Bilel,ALG,2397.0,6.0,,bellahcene bilel,1998.0,2502.0,23.0
600852,2021,rapid,open,,113,Bartel Mateusz,POL,2543.0,6.0,,bartel mateusz,1985.0,2549.0,36.0
600852,2021,rapid,open,,114,Faizrakhmanov Ramil,CFR,2461.0,6.0,,faizrakhmanov ramil,1997.0,2436.0,24.0
600852,2021,rapid,open,,115,Heimann Andreas,GER,2616.0,6.0,,andreas heimann,1992.0,2544.0,29.0
600852,2021,rapid,open,,116,Mikhalevski Victor,ISR,2366.0,6.0,,mikhalevski victor,1972.0,2469.0,49.0
600852,2021,rapid,open,,117,Oparin Grigoriy,CFR,2725.0,6.0,,grigoriy oparin,1997.0,2638.0,24.0
600852,2021,rapid,open,,118,Durarbayli Vasif,AZE,2532.0,6.0,,durarbayli vasif,1992.0,2611.0,29.0
600852,2021,rapid,open,,119,Zvjaginsev Vadim,CFR,2539.0,6.0,,vadim zvjaginsev,1976.0,2522.0,45.0
600852,2021,rapid,open,,120,Gagunashvili Merab,GEO,2538.0,6.0,,gagunashvili merab,1985.0,2520.0,36.0
600852,2021,rapid,open,,121,Postny Evgeny,ISR,2454.0,6.0,,evgeny postny,1981.0,2493.0,40.0
600852,2021,rapid,open,,122,Zilka Stepan,CZE,2474.0,6.0,,stepan zilka,1988.0,2532.0,33.0
600852,2021,rapid,open,,123,Kanarek Marcel,POL,2296.0,6.0,,kanarek marcel,1993.0,2478.0,28.0
600852,2021,rapid,open,,124,Yuffa Daniil,ESP,2514.0,5.5,,daniil yuffa,1997.0,2570.0,24.0
600852,2021,rapid,open,,125,Vastrukhin Oleg,CFR,2382.0,5.5,,oleg vastrukhin,1991.0,2361.0,30.0
600852,2021,rapid,open,,126,Michalik Peter,CZE,2515.0,5.5,,michalik peter,1990.0,2543.0,31.0
600852,2021,rapid,open,,127,Sadhwani Raunak,IND,2454.0,5.5,,raunak sadhwani,2005.0,2645.0,16.0
600852,2021,rapid,open,,128,Jumabayev Rinat,KAZ,2562.0,5.5,,jumabayev rinat,1989.0,2564.0,32.0
600852,2021,rapid,open,,129,Kantor Gergely,HUN,2454.0,5.5,,gergely kantor,1999.0,2537.0,22.0
600852,2021,rapid,open,,130,Holm Kristian Stuvik,NOR,2409.0,5.5,,holm kristian stuvik,1998.0,2500.0,23.0
600852,2021,rapid,open,,131,Shoker Samy,EGY,2550.0,5.5,,samy shoker,1987.0,2446.0,34.0
600852,2021,rapid,open,,132,Wieczorek Oskar,POL,2367.0,5.5,,oskar wieczorek,1994.0,2495.0,27.0
600852,2021,rapid,open,,133,Szpar Milosz,POL,2315.0,5.5,,milosz szpar,2002.0,2507.0,19.0
600852,2021,rapid,open,,134,Gajewski Grzegorz,POL,2496.0,5.5,,gajewski grzegorz,1985.0,2547.0,36.0
600852,2021,rapid,open,,135,Saraci Nderim,KOS,2414.0,5.5,,nderim saraci,1996.0,2453.0,25.0
600852,2021,rapid,open,,136,Cuenca Jimenez Jose Fernando,ESP,2421.0,5.5,,cuenca fernando jimenez jose,1987.0,2471.0,34.0
600852,2021,rapid,open,,137,Blohberger Felix,AUT,2409.0,5.5,,blohberger felix,2002.0,2552.0,19.0
600852,2021,rapid,open,,138,Kuzmicz Krystian,POL,2314.0,5.5,,krystian kuzmicz,1987.0,2454.0,34.0
600852,2021,rapid,open,,139,Nasuta Grzegorz,POL,2345.0,5.5,,grzegorz nasuta,1996.0,2483.0,25.0
600852,2021,rapid,open,,140,Janik Igor,POL,2462.0,5.0,,igor janik,2000.0,2531.0,21.0
600852,2021,rapid,open,,141,Gabuzyan Hovhannes,ARM,2535.0,5.0,,gabuzyan hovhannes,1995.0,2553.0,26.0
600852,2021,rapid,open,,142,Dziuba Marcin,POL,2424.0,5.0,,dziuba marcin,1983.0,2503.0,38.0
600852,2021,rapid,open,,143,Teclaf Pawel,POL,2345.0,5.0,,pawel teclaf,2003.0,2571.0,18.0
600852,2021,rapid,open,,144,Murzin Volodar,CFR,2523.0,5.0,,murzin volodar,2006.0,2656.0,15.0
600852,2021,rapid,open,,145,Jakubowski Krzysztof,POL,2399.0,5.0,,jakubowski krzysztof,1983.0,2417.0,38.0
600852,2021,rapid,open,,146,Erdos Viktor,HUN,2601.0,5.0,,erdos viktor,1987.0,2552.0,34.0
600852,2021,rapid,open,,147,Van Foreest Lucas,NED,2374.0,5.0,,foreest lucas van,2001.0,2555.0,20.0
600852,2021,rapid,open,,148,Klekowski Maciej,POL,2528.0,5.0,,klekowski maciej,1992.0,2470.0,29.0
600852,2021,rapid,open,,149,Krasenkow Michal,POL,2430.0,5.0,,krasenkow michal,1963.0,2505.0,58.0
600852,2021,rapid,open,,150,Lima Darcy,BRA,2505.0,5.0,,darcy lima,1962.0,2379.0,59.0
600852,2021,rapid,open,,151,Thybo Jesper Sondergaard,DEN,2401.0,5.0,,jesper sondergaard thybo,1999.0,2579.0,22.0
600852,2021,rapid,open,,152,Nguyen Thai Dai Van,CZE,2488.0,4.5,,dai nguyen thai van,2001.0,2633.0,20.0
600852,2021,rapid,open,,153,Klimkowski Jan,POL,2211.0,4.5,,jan klimkowski,2007.0,2501.0,14.0
600852,2021,rapid,open,,154,Petrovskyi Vadym,UKR,2282.0,4.5,,petrovskyi vadym,,,
600852,2021,rapid,open,,155,Dragnev Valentin,AUT,2409.0,4.5,,dragnev valentin,1999.0,2544.0,22.0
600852,2021,rapid,open,,156,Nevednichy Vladislav,ROU,2425.0,4.5,,nevednichy vladislav,1969.0,2436.0,52.0
600852,2021,rapid,open,,157,Peng Li Min,UKR,2411.0,4.5,,li min peng,1997.0,2568.0,24.0
600852,2021,rapid,open,,158,Baum Jonasz,POL,2343.0,4.5,,baum jonasz,2004.0,2460.0,17.0
600852,2021,rapid,open,,159,Carlsson Pontus,SWE,2436.0,4.5,,carlsson pontus,1982.0,2450.0,39.0
600852,2021,rapid,open,,160,Kolosowski Mateusz,POL,2371.0,4.5,,kolosowski mateusz,1992.0,2435.0,29.0
600852,2021,rapid,open,,161,Tologontegin Semetey,KGZ,2300.0,4.5,,semetey tologontegin,,,
600852,2021,rapid,open,,162,Aziz Husain,QAT,2430.0,4.0,,aziz husain,1985.0,2256.0,36.0
600852,2021,rapid,open,,163,Tang Andrew,USA,2427.0,4.0,,andrew tang,1999.0,2551.0,22.0
600852,2021,rapid,open,,164,Aditya Mittal,IND,1488.0,4.0,,aditya mittal,2006.0,2610.0,15.0
600852,2021,rapid,open,,165,Sadzikowski Daniel,POL,2414.0,4.0,,daniel sadzikowski,1994.0,2478.0,27.0
600852,2021,rapid,open,,166,Lubczynski Rafal,POL,2289.0,4.0,,lubczynski rafal,1988.0,2391.0,33.0
600852,2021,rapid,open,,167,Dvirnyy Danyyil,ITA,2550.0,4.0,,danyyil dvirnyy,1990.0,2479.0,31.0
600852,2021,rapid,open,,168,Lopusiewicz Piotr,POL,2197.0,4.0,,lopusiewicz piotr,1982.0,2301.0,39.0
600852,2021,rapid,open,,169,Toczek Grzegorz,WLS,2220.0,3.5,,grzegorz toczek,1972.0,2141.0,49.0
600852,2021,rapid,open,,170,Blanco Acevedo Cristobal Jose,VEN,2289.0,3.0,,acevedo blanco cristobal jose,1981.0,2292.0,40.0
600852,2021,rapid,open,,171,Asadli Vugar,AZE,2309.0,2.5,,asadli vugar,2001.0,2545.0,20.0
600852,2021,rapid,open,,172,Kadric Denis,BIH,2542.0,2.5,,denis kadric,1995.0,2513.0,26.0
600852,2021,rapid,open,,173,Yunusov Mukhammad,TJK,1832.0,2.0,,mukhammad yunusov,1999.0,2091.0,22.0
600852,2021,rapid,open,,174,Iturrizaga Bonelli Eduardo,ESP,2634.0,0.0,,bonelli eduardo iturrizaga,1989.0,2595.0,32.0
600854,2021,blitz,open,,1,Vachier-Lagrave Maxime,FRA,2787.0,15.0,,maxime vachier-lagrave,1990.0,2718.0,31.0
600854,2021,blitz,open,,2,Duda Jan-Krzysztof,POL,2792.0,15.0,,duda jan-krzysztof,1998.0,2743.0,23.0
600854,2021,blitz,open,,3,Firouzja Alireza,FRA,2810.0,15.0,,alireza firouzja,2003.0,2757.0,18.0
600854,2021,blitz,open,,4,Dubov Daniil,CFR,2749.0,14.5,,daniil dubov,1996.0,2654.0,25.0
600854,2021,blitz,open,,5,Aronian Levon,USA,2740.0,14.0,,aronian levon,1982.0,2725.0,39.0
600854,2021,blitz,open,,6,Mamedyarov Shakhriyar,AZE,2754.0,14.0,,mamedyarov shakhriyar,1985.0,2720.0,36.0
600854,2021,blitz,open,,7,Artemiev Vladislav,CFR,2830.0,14.0,,artemiev vladislav,1998.0,2653.0,23.0
600854,2021,blitz,open,,8,Sindarov Javokhir,UZB,2452.0,13.5,,javokhir sindarov,2005.0,2778.0,16.0
600854,2021,blitz,open,,9,Fedoseev Vladimir,CFR,2690.0,13.5,,fedoseev vladimir,1995.0,2691.0,26.0
600854,2021,blitz,open,,10,Oparin Grigoriy,CFR,2580.0,13.5,,grigoriy oparin,1997.0,2638.0,24.0
600854,2021,blitz,open,,11,Martirosyan Haik M.,ARM,2707.0,13.5,,haik m. martirosyan,2000.0,2664.0,21.0
